,Participant,Block_num,Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations
0,BNC01,1,Automobile shop,26.0891567,4.0827067,22.00645,121.51357601026804,5.52172549458309,1.4131529833333336,19
1,BNC01,1,Police station ,74.93540390000001,2.0761869,72.859217,553.9048857349837,7.602399648832127,0.9765741053333332,76
2,BNC01,1,Fire Station,68.4010753,2.9653283000000004,65.43574699999999,620.3299573236579,9.479985875666063,0.8271363740740737,82
3,BNC01,1,Bank,150.0732069,2.4794449,147.593762,953.181887456504,6.45814480598783,1.110058626119402,135
4,BNC01,1,Pawn Shop,33.415599,2.458676,30.956923,207.8324660179914,6.71360218901573,1.2332993599999995,26
5,BNC01,1,Pizzeria,51.9709559,1.8539689,50.116987,330.6588574922572,6.597740153298864,1.1793867883720923,44
6,BNC01,1,Quattroki Restaurant,29.4021908,3.4514478,25.950743,206.69555317599807,7.964918506418028,1.1482656727272724,23
7,BNC01,1,High School,51.9289005,2.9587305,48.97017,588.7993687460884,12.023633341401274,0.6709472770270273,75
0,BNC01,2,Automobile shop,38.4571367,1.3192396999999998,37.137897,232.97833729246025,6.273331451494419,0.9357824175,41
1,BNC01,2,Police station ,10.132285200000002,2.0842102,8.048075,117.84208466087662,14.64226969317217,0.7247353636363636,12
2,BNC01,2,Fire Station,51.428416600000006,1.6039286,49.824488,379.8857812640756,7.624479377772544,0.8974508678571428,57
3,BNC01,2,Bank,11.202242299999998,2.9661123,8.23613,127.4770389433187,15.47778373378258,1.0226656250000004,9
4,BNC01,2,Pawn Shop,50.5470227,1.5901737,48.956849,267.910842602466,5.472387379393352,1.0867052155555554,46
5,BNC01,2,Pizzeria,13.6177116,2.2295326,11.388179,123.67110593457387,10.859603272355828,0.8067909999999999,15
6,BNC01,2,Quattroki Restaurant,25.9511032,2.9374802,23.013623000000003,228.87442627541827,9.945171443688734,0.7912142,32
7,BNC01,2,High School,31.0407001,3.1316631,27.909037,418.3493227671085,14.98974410213826,0.5610994921568626,52
0,BNC01,3,Automobile shop,22.7001167,1.5262367,21.17388,185.18215124752192,8.745782598537534,0.5684850729729731,38
1,BNC01,3,Police station ,14.4855938,1.4027498,13.082844,147.408292941093,11.267297304859174,0.6816102631578947,20
2,BNC01,3,Fire Station,10.4093308,1.7568968,8.652434,138.06413500311595,15.956681669356389,0.5568137375,17
3,BNC01,3,Bank,9.312368499999998,1.4445005,7.867868,141.9319630841755,18.039443860036226,0.7083255454545451,12
4,BNC01,3,Pawn Shop,17.193054800000002,1.3123938,15.880661000000002,128.24957084168463,8.075833294450693,0.82593794,21
5,BNC01,3,Pizzeria,25.0076351,2.2581261,22.749509,287.98348536172097,12.658887950580429,0.5644463524999999,41
6,BNC01,3,Quattroki Restaurant,26.8950192,1.1109692000000002,25.78405,414.2188673778271,16.06492647112564,0.4791297444444445,55
7,BNC01,3,High School,24.9436939,1.6112809,23.332413,456.1597675622373,19.550475450706163,0.4343374625,57
0,BNC02,1,Automobile shop,15.0162367,5.3983517,9.617885,67.2919347411967,6.996541832346374,1.3807793700000002,11
1,BNC02,1,Police station ,35.0545844,2.5624574,32.492127,194.38571949808136,5.982548310797915,1.540368857142857,22
2,BNC02,1,Fire Station,107.9076589,3.3055329,104.60212599999998,661.5864338892762,6.324789554366001,1.0358591166666666,103
3,BNC02,1,Bank,13.8399809,4.7015429,9.138438,128.6323333788093,14.07596499301186,1.0085009999999996,10
4,BNC02,1,Pawn Shop,29.4297337,3.5275907,25.902143,197.5734166253336,7.627686119458672,0.8735361275862071,30
5,BNC02,1,Pizzeria,19.7148755,5.3611365,14.353739,122.24305823345254,8.516460988558629,1.0971530769230764,14
6,BNC02,1,Quattroki Restaurant,154.17097,21.33296,132.83801,635.8127425245802,4.786376599021472,1.3956358715596326,110
7,BNC02,1,High School,10.1871661,2.0974261,8.08974,212.00473080346785,26.20661860621822,0.4424954444444443,19
0,BNC02,2,Automobile shop,7.0368027,2.6967837,4.340019000000001,61.466091720778095,14.162631942574004,0.5709486090909092,12
1,BNC02,2,Police station ,9.3195053,1.4792223000000002,7.840282999999999,128.18137364690435,16.349074854428643,0.5961391538461542,14
2,BNC02,2,Fire Station,19.638581,1.429921,18.20866,276.7549875653257,15.19908590557052,0.4553996052631575,39
3,BNC02,2,Bank,9.8330679,2.3123509,7.520716999999999,141.4659672179653,18.81017025610262,0.7823059083333331,13
4,BNC02,2,Pawn Shop,9.0622082,3.7842982,5.27791,88.69567647372256,16.80507558365386,0.9111685777777778,10
5,BNC02,2,Pizzeria,11.3750299,2.4653229,8.909707,125.82569508187196,14.122315703745585,0.5870586000000001,16
6,BNC02,2,Quattroki Restaurant,11.0483221,1.3331381,9.715184,191.8103139052302,19.74335369306749,0.4513498681818182,23
7,BNC02,2,High School,9.4582415,1.9793965,7.478845000000001,215.8023117039894,28.855031987424447,0.3492102380952381,22
0,BNC02,3,Automobile shop,9.3945757,3.2625077,6.132068000000001,72.84364206878523,11.879131488559034,0.6010954785714286,15
1,BNC02,3,Police station ,7.152444600000001,1.7915835999999998,5.360861000000001,120.2983536571938,22.44011804394738,0.4398049166666668,13
2,BNC02,3,Fire Station,9.136187500000002,2.5255345,6.610653000000001,137.4540487407385,20.792809536476724,0.5795282333333335,16
3,BNC02,3,Bank,7.2844115,1.7014795,5.582932,130.37118849238874,23.35174214774401,0.551363,11
4,BNC02,3,Pawn Shop,7.9300291,3.1457381,4.7842910000000005,88.46369721094483,18.49045077127307,0.70142751,11
5,BNC02,3,Pizzeria,9.027439,1.76387,7.263568999999999,126.23878902041032,17.379719118853323,0.4202252941176471,18
6,BNC02,3,Quattroki Restaurant,11.2010098,1.1805888,10.020421,188.4899968492251,18.810586586055123,0.3836098814814815,28
7,BNC02,3,High School,8.4579372,1.6250601999999998,6.832877000000001,211.9564966056212,31.020095430610144,0.3346920999999999,21
0,BNC03,1,Automobile shop,29.5539067,7.8037407,21.750166,63.11436488915336,2.901787732983434,3.1328267444444444,10
1,BNC03,1,Police station ,64.255701,7.750024,56.505677000000006,403.8581988464555,7.147214586004437,1.270811460000001,51
2,BNC03,1,Fire Station,24.2217939,3.4513789,20.770415,223.9862014687032,10.783905929116155,0.8227427159999999,26
3,BNC03,1,Bank,309.4609574,2.3196294,307.141328,2268.3745281434126,7.385442209663863,0.9793347361022356,314
4,BNC03,1,Pawn Shop,49.69273510000001,6.4723441,43.220391,451.9797191136503,10.457557385671274,0.7541813507936509,64
5,BNC03,1,Pizzeria,66.47893300000001,5.056596,61.422337,595.5112285633376,9.695352825200018,0.7786325714285711,85
6,BNC03,1,Quattroki Restaurant,21.3881804,4.034523399999999,17.353657,252.09989786187327,14.527191465284425,0.7001097642857138,29
7,BNC03,1,High School,12.7286599,2.7419539000000004,9.986706,213.54305936904964,21.38273214101323,0.5479703333333334,19
0,BNC03,2,Automobile shop,10.6864767,3.1306957,7.555781,57.84627450343772,7.655896128201402,1.0794033,10
1,BNC03,2,Police station ,34.5957569,1.6179628999999998,32.977794,327.7519825097428,9.93856600928924,0.722631242222222,46
2,BNC03,2,Fire Station,11.4448448,2.6602158,8.784629,159.58478843363082,18.16636632390859,0.4811561111111111,19
3,BNC03,2,Bank,28.0336532,6.4162202,21.617433,235.4186328992831,10.890221466132594,1.001301546153846,27
4,BNC03,2,Pawn Shop,35.1590598,2.9584838,32.200576000000005,333.05057058952576,10.343000404387974,0.7101476043478262,47
5,BNC03,2,Pizzeria,52.5476841,2.8542531,49.693431,550.3699774735768,11.075306462006557,0.5970599541176471,86
6,BNC03,2,Quattroki Restaurant,19.0340696,1.9518966,17.082173,252.77733761719355,14.79772729249338,0.6039016866666668,31
7,BNC03,2,High School,14.9714546,1.7846156,13.186839,250.52995030486457,18.99848404191972,0.5406530962962963,28
0,BNC03,3,Automobile shop,8.5303567,1.8008666999999998,6.729490000000001,60.40490053505752,8.976148346317107,0.5418730499999999,15
1,BNC03,3,Police station ,39.9505734,1.4791184000000002,38.471455000000006,316.54960025343735,8.228168137998349,0.7022649884615387,53
2,BNC03,3,Fire Station,8.909758,2.437774,6.471984000000001,148.98855050761978,23.020537521047604,0.3524849444444443,19
3,BNC03,3,Bank,15.3812617,3.7626107,11.618651,160.6544253584923,13.82728729509926,1.0901345923076924,14
4,BNC03,3,Pawn Shop,55.2348831,6.749762100000001,48.485121,609.3898408377955,12.56859482392125,0.5326262175257729,98
5,BNC03,3,Pizzeria,40.7143897,2.9028567,37.811533,465.63727099484464,12.314689039316248,0.5553857736111112,73
6,BNC03,3,Quattroki Restaurant,13.2972814,3.2431004000000003,10.054181,238.9741256561336,23.768631741972182,0.4201742133333332,31
7,BNC03,3,High School,12.5216135,1.6744645,10.847149,242.4316989129223,22.349808130497912,0.4520142884615384,27
0,BNC04,1,Automobile shop,120.3598667,8.8266767,111.53319,500.1420290204944,4.48424391896703,1.5967805712328764,74
1,BNC04,1,Police station ,48.0753251,14.7142151,33.36111,225.307064490002,6.753584173008692,1.7203278884615385,27
2,BNC04,1,Fire Station,54.01291280000001,8.701434800000001,45.31147800000001,254.80337815281803,5.6233737984185375,1.5033977333333337,31
3,BNC04,1,Bank,79.3418514,2.4516214,76.89023,466.2354811905079,6.063650494874419,1.2783855233333337,61
4,BNC04,1,Pawn Shop,24.3113726,1.8323516,22.479021,138.84748718333464,6.176758640126482,1.4823971733333334,16
5,BNC04,1,Pizzeria,65.01949970000001,1.4859177,63.533582,343.18045028078114,5.401559922763069,1.331857160416666,49
6,BNC04,1,Quattroki Restaurant,86.5607599,2.4445219,84.11623800000001,445.98715111596186,5.302033967757353,1.4116603203389837,60
